000000F 1237406 1237989 LINE/L1
000000F 1237990 1238011 LINE/L2
000000F 1238848 1238936 LINE/L2
000000F 1240060 1240328 LTR/Gypsy
000000F 1240770 1240907 SINE/MIR
000000F 1240909 1241021 DNA/hAT-Blackjack
000000F 1241023 1241123 SINE/MIR
000000F 1241654 1241798 SINE/MIR
000000F 1244635 1244781 SINE/MIR
000000F 1244975 1245292 LINE/L1
000000F 1245293 1245502 Satellite
000000F 1246232 1246253 Simple_repeat
000000F 1246628 1246731 LINE/RTE-BovB
000000F 1246752 1247242 LINE/RTE-BovB
000000F 1247572 1247675 SINE/tRNA-Core-RTE
000000F 1247590 1247702 SINE/MIR
000000F 1248044 1248214 LTR/ERVK
000000F 1248436 1248795 LINE/L2
000000F 1250937 1250986 Low_complexity
000000F 1251072 1251296 DNA/hAT-Charlie
000000F 1251829 1251962 LINE/L1
000000F 1252233 1252256 Simple_repeat
000000F 1253139 1253218 LINE/L2
000000F 1254250 1254427 DNA/hAT
000000F 1255202 1255304 DNA/hAT
000000F 1255555 1255572 Simple_repeat
000000F 1255701 1255857 DNA/hAT-Charlie
000000F 1255897 1256060 DNA/hAT-Charlie
000000F 1256111 1256127 Simple_repeat
000000F 1256236 1256355 LINE/RTE-X
000000F 1256854 1256988 DNA/hAT-Charlie
000000F 1257275 1257522 LINE/L2
000000F 1257524 1257595 LINE/L2
000000F 1257609 1257685 LINE/L1
000000F 1257679 1257801 LINE/L1
000000F 1257991 1258116 LINE/L1
000000F 1260900 1261098 SINE/tRNA-RTE
000000F 1261176 1261256 DNA/TcMar-Mariner
000000F 1262155 1262224 SINE/MIR
000000F 1262226 1262252 Simple_repeat
000000F 1262452 1262643 SINE/5S
000000F 1263178 1263390 DNA/hAT-Tip100
000000F 1263442 1263671 LINE/L2
000000F 1266403 1266785 LINE/L1
000000F 1266786 1266838 LTR/ERVK
000000F 1266839 1266864 LINE/L1
000000F 1266900 1267045 SINE/MIR
000000F 1267046 1267083 Simple_repeat
000000F 1267453 1267666 DNA/hAT-Blackjack
000000F 1267696 1267786 LINE/L2
000000F 1269842 1269938 LTR
000000F 1270025 1270186 DNA/hAT-Charlie
000000F 1271326 1271593 DNA/hAT-Charlie
000000F 1271648 1271813 SINE/MIR
000000F 1272897 1272923 Simple_repeat
000000F 1273348 1273437 LINE/L2
000000F 1274704 1274758 Simple_repeat
000000F 1275836 1275880 Simple_repeat
000000F 1276552 1276734 DNA/hAT-Charlie
000000F 1277270 1277333 LINE/L2
000000F 1277425 1277614 LINE/L2
000000F 1277799 1277833 Simple_repeat
000000F 1278047 1278229 SINE/MIR
000000F 1278534 1278738 LINE/L2
000000F 1278785 1278864 LINE/L2
000000F 1279304 1279577 Satellite
000000F 1279578 1279695 LINE/L1
000000F 1279696 1279737 Simple_repeat
000000F 1279738 1280030 LINE/L1
000000F 1280469 1280797 DNA/hAT-Charlie
000000F 1280814 1280944 DNA/hAT-Charlie
000000F 1280979 1281103 LINE/L2
000000F 1281181 1281285 LINE/L2
000000F 1281790 1281817 Simple_repeat
000000F 1281929 1282168 LINE/L2
000000F 1282374 1282400 Simple_repeat
000000F 1282847 1283028 SINE/MIR
000000F 1283228 1283360 DNA/hAT-Charlie
000000F 1283387 1283557 DNA/hAT-Charlie
000000F 1283562 1283805 DNA/hAT-Charlie
000000F 1283829 1283937 DNA/hAT-Charlie
000000F 1284427 1284537 DNA/hAT-Blackjack
000000F 1284650 1284710 Simple_repeat
000000F 1284752 1285355 DNA/TcMar-Tigger
000000F 1285368 1285397 Simple_repeat
000000F 1285699 1285782 DNA/TcMar-Tigger
000000F 1285775 1285882 DNA/TcMar-Tigger
000000F 1285924 1285999 DNA/TcMar-Tigger
000000F 1286545 1286834 LINE/L2
000000F 1286987 1287125 SINE/MIR
000000F 1287388 1287615 LTR/ERVL-MaLR
000000F 1287619 1287679 SINE/MIR
000000F 1288599 1288830 SINE/MIR
000000F 1290980 1291025 Low_complexity
000000F 1291388 1291426 Simple_repeat
000000F 1291489 1291509 Simple_repeat
000000F 1292478 1292548 DNA/hAT-Charlie
000000F 1292759 1293021 LINE/L2
000000F 1293207 1293299 LTR/ERVL
000000F 1293691 1293748 Unknown
000000F 1294218 1294352 LINE/L2
000000F 1295932 1295964 Low_complexity
000000F 1296274 1296514 SINE/MIR
000000F 1296999 1297384 LINE/L2
000000F 1297558 1297575 Simple_repeat
000000F 1297576 1297651 SINE/MIR
000000F 1299227 1299328 SINE/MIR
000000F 1299340 1299808 LTR/ERVL-MaLR
000000F 1299947 1300097 DNA/hAT-Charlie
000000F 1300210 1300262 Low_complexity
000000F 1300993 1301132 SINE/MIR
000000F 1301139 1301176 Simple_repeat
000000F 1302134 1302172 Simple_repeat
000000F 1302997 1303225 LINE/L2
000000F 1303238 1303528 LINE/L2
000000F 1303538 1303655 LINE/L2
000000F 1303706 1304196 LINE/L2
000000F 1304785 1304844 Low_complexity
000000F 1305259 1305402 LINE/L2
000000F 1305640 1306031 DNA/hAT-Tip100
000000F 1306369 1306399 Simple_repeat
000000F 1308562 1308766 SINE/MIR
000000F 1308781 1309124 LINE/L2
000000F 1309444 1309854 LTR/ERVL-MaLR
000000F 1310396 1310565 LINE/L2
000000F 1310619 1310734 DNA/hAT-Charlie
000000F 1310971 1311069 LINE/L2
000000F 1311483 1311693 LTR/ERVL-MaLR
000000F 1311939 1312303 LTR/ERVL
000000F 1312336 1312371 LTR/ERVL
000000F 1313911 1313946 Simple_repeat
000000F 1314307 1314732 LINE/L1
000000F 1314734 1314765 Simple_repeat
000000F 1314854 1314999 DNA/hAT-Charlie
000000F 1315030 1315061 LINE/L1
000000F 1315062 1315521 LTR/ERVL-MaLR
000000F 1315522 1315829 LINE/L1
000000F 1315858 1317389 LINE/L1
000000F 1317508 1318153 LINE/L1
000000F 1318171 1318528 LINE/L1
000000F 1318672 1319045 LINE/L1
000000F 1320942 1321001 Simple_repeat
000000F 1322319 1322329 Low_complexity
000000F 1322330 1322358 Simple_repeat
000000F 1322359 1322369 Low_complexity
000000F 1322799 1322831 Simple_repeat
000000F 1323547 1323747 SINE/MIR
000000F 1325777 1325881 SINE/MIR
000000F 1326314 1326424 SINE/MIR
000000F 1326899 1327057 LTR/ERVL-MaLR
000000F 1327077 1327266 LTR/ERVL-MaLR
000000F 1327378 1327935 LINE/L1
000000F 1328283 1328392 DNA/hAT-Blackjack
000000F 1328862 1329095 SINE/MIR
000000F 1329686 1329717 Simple_repeat
000000F 1329750 1329842 SINE/MIR
000000F 1330537 1330701 LINE/L1
000000F 1330778 1330950 LINE/L1
000000F 1330951 1331107 DNA/TcMar-Tigger
000000F 1331086 1331451 DNA/TcMar-Tigger
000000F 1331569 1332002 LINE/L1
000000F 1332092 1332273 LINE/L1
000000F 1332379 1332642 LINE/L1
000000F 1333009 1333358 LINE/CR1
000000F 1333638 1333833 Simple_repeat
000000F 1333836 1333878 Simple_repeat
000000F 1333879 1333938 SINE/MIR
000000F 1334542 1334558 Low_complexity
000000F 1334559 1334592 Simple_repeat
000000F 1334593 1334608 Low_complexity
000000F 1335684 1335710 Simple_repeat
000000F 1336050 1336191 SINE/MIR
000000F 1336694 1336970 LINE/L2
000000F 1337828 1338196 LTR/ERVL-MaLR
000000F 1341067 1341245 LINE/L2
000000F 1341293 1341479 SINE/MIR
000000F 1342229 1342310 SINE/MIR
000000F 1343668 1343810 LINE/L2
000000F 1343884 1344232 LINE/L1
000000F 1344232 1346224 LINE/L1
000000F 1346225 1346850 LINE/L1
000000F 1346887 1347081 DNA/hAT-Charlie
000000F 1347599 1347778 DNA/hAT-Charlie
000000F 1347831 1347938 SINE/MIR
000000F 1348136 1348289 LINE/L2
000000F 1349452 1349730 LINE/L1
000000F 1349733 1349845 Satellite
000000F 1350069 1350270 LINE/L1
000000F 1351067 1351207 LINE/L1
000000F 1351596 1352110 LINE/L1
000000F 1352111 1352233 LINE/L2
000000F 1352251 1352921 LINE/L1
000000F 1353060 1353371 DNA/TcMar-Tc2
000000F 1353376 1353638 LINE/L1
000000F 1353655 1353830 SINE/MIR
000000F 1353889 1354240 LINE/L1
000000F 1354241 1355263 LINE/L1
000000F 1355265 1356532 LINE/L1
000000F 1356612 1357455 LINE/L1
000000F 1357495 1358169 LINE/L2
000000F 1358170 1358205 Simple_repeat
000000F 1358703 1358738 Simple_repeat
000000F 1358825 1358979 LINE/CR1
000000F 1359255 1359335 LTR?
000000F 1359748 1360133 LINE/CR1
000000F 1360323 1360439 LINE/L2
000000F 1360672 1360767 LINE/L2
000000F 1360797 1360954 LTR/ERVL
000000F 1361493 1361562 Simple_repeat
000000F 1362372 1362397 Simple_repeat
000000F 1363563 1363673 DNA/hAT?
000000F 1363859 1363914 Simple_repeat
000000F 1364132 1364187 SINE/MIR
000000F 1364214 1364515 DNA/TcMar-Tigger
000000F 1364635 1364872 SINE/MIR
000000F 1365645 1365737 LINE/L2
000000F 1365790 1365968 SINE/MIR
000000F 1365974 1366054 SINE/MIR
000000F 1366465 1366533 Simple_repeat
000000F 1366536 1366707 SINE/MIR
000000F 1367619 1368243 DNA/TcMar-Tigger
000000F 1369024 1369120 SINE/MIR
000000F 1369138 1369222 SINE/MIR
000000F 1370221 1370237 Simple_repeat
000000F 1372451 1372537 LTR/ERVL-MaLR
000000F 1373656 1373808 LINE/L2
000000F 1373886 1373994 LTR/ERVL-MaLR
000000F 1374032 1374282 LINE/L2
000000F 1374315 1375159 LINE/L2
000000F 1375421 1375542 LTR/ERVL-MaLR
000000F 1375756 1375874 LINE/L2
000000F 1376068 1376427 LINE/L1
000000F 1376467 1376520 Simple_repeat
000000F 1376521 1376631 LINE/L1
000000F 1376645 1376909 SINE/MIR
000000F 1376918 1377331 LINE/L1
000000F 1377499 1377738 LINE/L1
000000F 1377775 1377966 LINE/L1
000000F 1378126 1378759 LINE/L1
000000F 1378810 1378996 LINE/L1
000000F 1379035 1380142 LINE/L1
000000F 1380194 1380234 Simple_repeat
000000F 1380240 1380657 LINE/L1
000000F 1381242 1381418 DNA/hAT
000000F 1381830 1382217 LINE/L1
000000F 1382218 1382471 Satellite
000000F 1382473 1382532 LINE/L1
000000F 1382530 1382643 LINE/L1
000000F 1382644 1383336 Satellite
000000F 1383303 1383375 LTR/ERVK
000000F 1383376 1383463 LINE/L1
000000F 1383464 1383498 Simple_repeat
000000F 1383499 1383697 LINE/L1
000000F 1383704 1383927 LINE/L1
000000F 1383928 1384127 SINE/5S
000000F 1384128 1384228 LINE/L1
000000F 1384745 1384846 Simple_repeat
000000F 1384809 1384847 Simple_repeat
000000F 1385056 1386201 LINE/L1
000000F 1386202 1387060 Satellite
000000F 1387100 1387672 LINE/L1
000000F 1387926 1387964 Simple_repeat
000000F 1387965 1387989 Simple_repeat
000000F 1388357 1388649 DNA/hAT-Charlie
000000F 1390386 1390564 SINE/MIR
000000F 1392114 1392165 DNA/hAT-Charlie
000000F 1392210 1392428 DNA/hAT-Charlie
000000F 1392721 1392979 SINE/MIR
000000F 1393907 1394512 LINE/L2
000000F 1395097 1395215 LTR/Gypsy
000000F 1396091 1396230 SINE/MIR
000000F 1396261 1396808 LTR/ERVL-MaLR
000000F 1397398 1397459 Low_complexity
000000F 1397537 1397781 DNA/hAT-Charlie
000000F 1397841 1398047 LINE/L2
000000F 1398884 1399071 LINE/L2
000000F 1399108 1399249 LINE/L1
000000F 1399250 1399319 Low_complexity
000000F 1399289 1399332 Low_complexity
000000F 1399353 1399489 LINE/L1
000000F 1399499 1399531 Simple_repeat
000000F 1399517 1399563 Low_complexity
000000F 1399564 1399648 LINE/L1
000000F 1399769 1400125 LTR/ERVL-MaLR
000000F 1400279 1400340 LTR/ERVK
000000F 1401765 1401869 LINE/L2
000000F 1401872 1401977 LINE/L2
000000F 1402181 1402345 SINE/MIR
000000F 1402351 1402524 LTR/ERVL-MaLR
000000F 1402652 1402694 SINE/MIR
000000F 1403313 1403374 DNA/hAT-Blackjack
000000F 1403472 1403538 SINE/MIR
000000F 1403562 1403642 LTR/ERVL-MaLR
000000F 1403699 1403776 LTR/ERVL-MaLR
000000F 1403848 1403941 SINE/MIR
000000F 1404130 1404256 DNA/hAT-Charlie
000000F 1404943 1404992 LINE/L2
000000F 1405399 1405508 DNA/hAT-Charlie
000000F 1405529 1405606 DNA/hAT-Charlie
000000F 1405668 1405804 SINE/MIR
000000F 1405860 1406028 DNA/hAT-Charlie
000000F 1406441 1406583 SINE/MIR
000000F 1407220 1407436 DNA/hAT-Charlie
000000F 1408487 1408528 Simple_repeat
000000F 1409234 1409285 Simple_repeat
000000F 1409901 1411074 LINE/L1
000000F 1411063 1411495 LINE/L1
000000F 1411496 1412060 Satellite
000000F 1412070 1412720 LINE/L1
000000F 1413141 1413204 LINE/L2
000000F 1413374 1413499 LINE/L2
000000F 1413978 1414622 Satellite
000000F 1414626 1415277 LINE/L1
000000F 1415687 1415735 Low_complexity
000000F 1416454 1416615 SINE/MIR
000000F 1417309 1417415 DNA/hAT-Blackjack
000000F 1417517 1417953 Satellite
000000F 1417956 1418314 LINE/L1
000000F 1419241 1419292 SINE/MIR
000000F 1419281 1419342 LINE/L2
000000F 1419747 1419813 LTR/ERVK
000000F 1423240 1423340 DNA/TcMar-Tigger
000000F 1423715 1424022 LINE/L1
000000F 1424567 1424598 Simple_repeat
000000F 1428053 1428143 SINE/MIR
000000F 1428167 1428199 Simple_repeat
000000F 1429512 1430008 DNA/TcMar-Tigger
000000F 1430315 1430409 LTR/ERVL-MaLR
000000F 1430410 1430636 LINE/L1
000000F 1430645 1430666 Simple_repeat
000000F 1430669 1430969 LTR/ERVL-MaLR
000000F 1430970 1431203 LINE/L2
000000F 1431793 1431937 LINE/RTE-BovB
000000F 1431958 1432056 DNA/hAT-Charlie
000000F 1432430 1432633 LTR/Gypsy
000000F 1433264 1433397 LTR
000000F 1434213 1434333 LINE/L2
000000F 1435869 1436097 Low_complexity
000000F 1436125 1436190 SINE/MIR
000000F 1436309 1436412 SINE/MIR
000000F 1438251 1438278 Simple_repeat
000000F 1438481 1438590 DNA/hAT-Charlie
000000F 1438868 1438885 Simple_repeat
000000F 1438889 1439042 SINE/5S
000000F 1439596 1439811 SINE/MIR
000000F 1439974 1440816 DNA/hAT-Tip100
000000F 1440866 1440941 LINE/L2
000000F 1440989 1441119 SINE/MIR
000000F 1442612 1442788 DNA/hAT-Charlie
000000F 1443682 1443799 SINE/MIR
000000F 1444288 1444591 LTR/ERVL
000000F 1444819 1444964 DNA/hAT-Blackjack
000000F 1448045 1448187 SINE/MIR
000000F 1448211 1448525 DNA/hAT-Charlie
000000F 1450028 1450138 SINE/MIR
000000F 1451437 1451694 SINE/tRNA-RTE
000000F 1452594 1452617 Simple_repeat
000000F 1454386 1454446 SINE/MIR
000000F 1454498 1454970 LTR/ERVL-MaLR
000000F 1454994 1455072 SINE/MIR
000000F 1455688 1455967 LTR/ERVL?
000000F 1456035 1456250 LTR/ERVL?
000000F 1456738 1456756 Simple_repeat
000000F 1456957 1456980 Simple_repeat
000000F 1457758 1457831 LINE/L1
000000F 1457833 1458195 LINE/L1
000000F 1458196 1458783 Satellite
000000F 1458784 1458928 LINE/L1
000000F 1458929 1459237 LINE/L1
000000F 1459386 1459572 LINE/L1
000000F 1460026 1460378 LTR/ERV1
000000F 1460727 1460788 LTR/ERV1
000000F 1461161 1461188 Simple_repeat
000000F 1462893 1463561 LINE/L1
000000F 1463592 1464925 LINE/L1
000000F 1464908 1465489 LINE/L1
000000F 1465876 1465919 Simple_repeat
000000F 1466375 1466416 Simple_repeat
000000F 1466823 1467046 SINE/MIR
000000F 1467172 1467331 LINE/L2
000000F 1467332 1467424 Low_complexity
000000F 1467923 1468577 LINE/L1
000000F 1468579 1469435 LINE/L1
000000F 1469436 1469501 Satellite
000000F 1469465 1469534 LTR/ERVK
000000F 1469535 1469927 LINE/L1
000000F 1470455 1470633 DNA/hAT-Charlie
000000F 1471079 1471235 SINE/MIR
000000F 1471339 1471521 DNA/hAT-Charlie
000000F 1471636 1471676 LINE/L2
000000F 1472132 1472294 SINE/MIR
000000F 1472587 1472876 LTR/ERVL-MaLR
000000F 1473089 1473224 LINE/L2
000000F 1473315 1473407 DNA/hAT-Blackjack
000000F 1473450 1473607 LINE/L2
000000F 1473614 1473641 Simple_repeat
000000F 1473641 1473660 Simple_repeat
000000F 1474402 1474715 LINE/L2
000000F 1474733 1474909 SINE/MIR
000000F 1475364 1475852 LINE/L2
000000F 1477062 1477183 DNA/hAT-Tip100
000000F 1477248 1477302 Simple_repeat
000000F 1477303 1477333 Simple_repeat
000000F 1477334 1477390 Simple_repeat
000000F 1477436 1477552 SINE/MIR
000000F 1478111 1478330 SINE/MIR
000000F 1479697 1480046 LTR/ERV1
000000F 1480326 1480788 LTR/ERVL-MaLR
000000F 1480798 1480902 LINE/L2
000000F 1481000 1481120 LINE/L1
000000F 1483301 1483672 LTR/ERVL-MaLR
000000F 1484769 1484815 Simple_repeat
000000F 1484926 1485127 SINE/MIR
000000F 1485887 1486050 SINE/MIR
000000F 1488477 1488910 LTR/ERVL
000000F 1490468 1490579 Simple_repeat
000000F 1490595 1490710 Simple_repeat
000000F 1490968 1491002 Simple_repeat
000000F 1491496 1491581 LINE/CR1
000000F 1491671 1491776 SINE/MIR
000000F 1491810 1491876 LINE/L2
000000F 1492019 1492085 SINE/MIR
000000F 1492169 1492325 LTR/ERVL-MaLR
000000F 1492344 1492412 LTR/ERVL-MaLR
000000F 1492718 1492947 SINE/MIR
000000F 1493252 1493309 Simple_repeat
000000F 1493735 1493867 DNA/hAT-Blackjack
000000F 1494086 1494300 DNA/hAT-Charlie
000000F 1494521 1494554 Simple_repeat
000000F 1494999 1495040 Simple_repeat
000000F 1496011 1496243 SINE/MIR
000000F 1496945 1497042 SINE/MIR
000000F 1497086 1497125 Simple_repeat
000000F 1497240 1497417 DNA/hAT-Charlie
000000F 1497854 1497885 Simple_repeat
000000F 1498190 1498268 LINE/CR1
000000F 1498814 1499142 LTR/ERVL-MaLR
000000F 1499203 1499478 LTR/ERV1
000000F 1499535 1499918 LTR/ERVL-MaLR
000000F 1500046 1500518 LINE/CR1
000000F 1501399 1501446 Low_complexity
000000F 1501742 1501760 Simple_repeat
000000F 1502506 1502613 LINE/L1
000000F 1502614 1502641 Simple_repeat
000000F 1502716 1502853 LTR/ERVL-MaLR
000000F 1503312 1503934 LINE/L1
000000F 1505107 1505222 LINE/L2
000000F 1505240 1506028 LINE/L2
000000F 1507983 1508370 LTR/ERVL-MaLR
000000F 1508829 1508933 SINE/MIR
000000F 1508937 1509067 SINE/MIR
000000F 1509469 1509767 DNA/hAT-Charlie
000000F 1509768 1510329 LTR/ERVL
000000F 1510330 1510581 DNA/hAT-Charlie
000000F 1510656 1510870 LINE/L1
000000F 1510973 1511031 DNA/hAT-Charlie
000000F 1512164 1512280 DNA/hAT-Tip100
000000F 1512296 1512438 SINE/MIR
000000F 1512581 1512740 SINE/MIR
000000F 1512747 1513279 LTR/ERVL-MaLR
000000F 1513283 1513381 SINE/MIR
000000F 1513387 1513440 Simple_repeat
000000F 1513442 1513646 SINE/MIR
000000F 1514225 1514343 Low_complexity
000000F 1515545 1515684 DNA/TcMar-Tigger
000000F 1516522 1516726 LINE/L1
000000F 1516727 1516854 Satellite
000000F 1516855 1516904 LINE/L1
000000F 1516936 1517265 Satellite
000000F 1517266 1517416 LINE/L1
000000F 1517413 1519417 LINE/L1
000000F 1519418 1519470 Simple_repeat
000000F 1519471 1520479 LINE/L1
000000F 1520482 1520584 DNA/hAT-Charlie
000000F 1520620 1520926 LINE/CR1
000000F 1520902 1521602 LINE/L2
000000F 1521603 1521765 DNA/hAT-Charlie
000000F 1521766 1521840 LINE/L2
000000F 1522088 1522252 LINE/CR1
000000F 1522273 1522380 SINE/MIR
000000F 1522808 1523117 DNA/hAT-Charlie
000000F 1523141 1523179 Simple_repeat
000000F 1523411 1523466 SINE/MIR
000000F 1523470 1523573 SINE/MIR
000000F 1523639 1523737 DNA/hAT-Charlie
000000F 1523792 1523842 LINE/CR1
000000F 1524258 1524281 Simple_repeat
000000F 1524569 1524640 LTR/ERVK
000000F 1525512 1525549 Simple_repeat
000000F 1526548 1527049 LTR/ERVL-MaLR
000000F 1528777 1528802 Simple_repeat
000000F 1528804 1528902 LINE/L2
000000F 1531123 1531237 LINE/L2
000000F 1531339 1531676 LINE/L2
000000F 1531895 1532201 LINE/L1
000000F 1532194 1532341 LINE/L1
000000F 1532340 1533109 LINE/L1
000000F 1533087 1533394 LINE/L1
000000F 1533406 1533527 LINE/L1
000000F 1533528 1533571 Low_complexity
000000F 1533674 1533998 LINE/L1
000000F 1534002 1535153 Satellite
000000F 1535160 1535180 Simple_repeat
000000F 1535194 1535483 LINE/L1
000000F 1535469 1535863 LINE/L1
000000F 1535889 1536096 Satellite
000000F 1536146 1536687 LINE/L1
000000F 1536688 1537002 LTR/ERVL
000000F 1537003 1537494 LTR/ERVL
000000F 1537495 1537616 LTR/ERVL
000000F 1537734 1537761 Simple_repeat
000000F 1537917 1538030 DNA/hAT-Tip100
000000F 1538039 1538160 LINE/L2
000000F 1538873 1538929 Simple_repeat
000000F 1541049 1541088 Simple_repeat
000000F 1542458 1542641 SINE/MIR
000000F 1542688 1542762 SINE/MIR
000000F 1544133 1544250 SINE/L2
000000F 1544946 1544971 Simple_repeat
000000F 1545638 1545764 SINE/MIR
000000F 1546021 1546083 SINE/MIR
000000F 1546281 1546412 LTR/ERVL
000000F 1546321 1546852 LTR/ERVL-MaLR
000000F 1548228 1548773 LINE/L2
000000F 1548840 1548879 Simple_repeat
000000F 1549852 1549885 Simple_repeat
000000F 1550439 1550640 SINE/MIR
000000F 1550907 1551057 LINE/L2
000000F 1551228 1551274 SINE/L2
000000F 1551541 1551563 Simple_repeat
000000F 1554528 1554560 Simple_repeat
000000F 1555852 1555999 SINE/MIR
000000F 1557328 1557730 LINE/L2
000000F 1557781 1558004 LINE/L2
000000F 1558205 1558268 SINE/MIR
000000F 1559068 1559135 SINE/MIR
000000F 1559542 1559580 Low_complexity
000000F 1559582 1559648 Simple_repeat
000000F 1560201 1560240 Low_complexity
000000F 1560350 1560429 Low_complexity
000000F 1561176 1561204 Low_complexity
000000F 1561261 1561320 DNA/hAT-Charlie
000000F 1561485 1561527 LTR/ERV1
000000F 1561529 1561566 Simple_repeat
000000F 1562614 1562747 DNA/hAT-Charlie
000000F 1563037 1563279 SINE/MIR
000000F 1563445 1563570 SINE/MIR
000000F 1563587 1563620 LTR/ERVK
000000F 1565244 1565300 LINE/L2
000000F 1565336 1565380 Simple_repeat
000000F 1565611 1565793 LINE/L2
000000F 1565802 1566284 LTR/ERVL-MaLR
000000F 1566329 1566568 SINE/MIR
000000F 1566967 1567014 Simple_repeat
000000F 1567169 1567448 LINE/L2
000000F 1567556 1567862 LINE/L2
000000F 1571196 1571319 LINE/L2
000000F 1571320 1571362 Simple_repeat
000000F 1571363 1571685 LINE/L2
000000F 1571798 1572128 LINE/L2
000000F 1572516 1572688 LINE/L1
000000F 1573781 1573834 LINE/L2
000000F 1573958 1574537 LINE/RTE-X
000000F 1575098 1575562 LINE/RTE-X
000000F 1575881 1575957 LINE/L1
000000F 1575958 1576423 LTR/ERVL-MaLR
000000F 1577016 1577063 Simple_repeat
000000F 1578451 1578474 Simple_repeat
000000F 1579669 1579746 LINE/L2
000000F 1579998 1580041 LINE/L2
000000F 1582006 1582230 LINE/L1
000000F 1582231 1582272 Simple_repeat
000000F 1582273 1582775 LINE/L1
000000F 1583354 1583520 SINE/MIR
000000F 1583751 1583827 DNA/hAT-Charlie
000000F 1583834 1583871 Simple_repeat
000000F 1583877 1584144 DNA/hAT-Charlie
000000F 1585020 1585050 Simple_repeat
000000F 1585117 1585276 DNA/hAT-Charlie
000000F 1589843 1590033 LINE/RTE-X
000000F 1590034 1590225 DNA/TcMar-Tc2
000000F 1591631 1591739 LINE/CR1
000000F 1591769 1591938 DNA/hAT-Charlie
000000F 1592050 1592167 DNA/hAT-Tip100
000000F 1592280 1592596 LTR/ERVL-MaLR
000000F 1592717 1592740 Simple_repeat
000000F 1593049 1593524 DNA/hAT-Tip100
000000F 1594938 1595040 SINE/MIR
000000F 1594960 1595072 SINE/tRNA-Core-RTE
000000F 1595407 1595950 DNA/hAT-Tag1
000000F 1596224 1596258 Simple_repeat
000000F 1596352 1596625 LINE/L2
000000F 1597604 1597868 LINE/L2
000000F 1598412 1598571 SINE/MIR
000000F 1598687 1598814 Unknown
000000F 1598935 1599314 LINE/L2
000000F 1599309 1599346 DNA?
000000F 1599347 1599418 Simple_repeat
000000F 1599419 1599433 DNA?
000000F 1599427 1599504 SINE/MIR
000000F 1602037 1602150 DNA/hAT-Tip100
000000F 1602470 1602536 Satellite
000000F 1602832 1603233 LTR/ERVL-MaLR
000000F 1603319 1603355 Simple_repeat
000000F 1604290 1604341 LINE/L2
000000F 1604460 1604521 LINE/L2
000000F 1605210 1605249 Low_complexity
000000F 1607586 1607665 LINE/L2
000000F 1607863 1607958 LINE/L2
000000F 1607974 1608063 LINE/L2
000000F 1609166 1609194 Simple_repeat
000000F 1609772 1609827 Simple_repeat
000000F 1609894 1610087 DNA/TcMar-Tigger
000000F 1610120 1610355 DNA/TcMar-Tigger
000000F 1611914 1611955 Simple_repeat
000000F 1612420 1612876 LINE/L2
000000F 1612955 1613245 LINE/L2
000000F 1615926 1616201 LINE/L2
000000F 1616489 1616742 SINE/MIR
000000F 1618607 1618636 Simple_repeat
000000F 1618637 1618685 Simple_repeat
000000F 1618896 1618921 Simple_repeat
000000F 1619452 1619470 Simple_repeat
000000F 1619631 1619650 Simple_repeat
000000F 1620464 1620504 LINE/L2
000000F 1620579 1620875 DNA/hAT
000000F 1622117 1622394 LINE/L2
000000F 1622741 1622922 SINE/MIR
000000F 1623105 1623146 Simple_repeat
000000F 1623165 1623197 Simple_repeat
000000F 1623416 1623511 SINE/MIR
000000F 1623688 1623809 LINE/L2
000000F 1624237 1624719 LINE/L1
000000F 1624895 1624935 Simple_repeat
000000F 1625180 1625564 LINE/L1
000000F 1627375 1627940 LINE/L1
000000F 1628300 1628498 SINE/MIR
000000F 1628606 1628637 Simple_repeat
000000F 1628645 1628821 SINE/MIR
000000F 1629981 1630025 Low_complexity
000000F 1630434 1630462 Simple_repeat
000000F 1631256 1631330 Simple_repeat
000000F 1631295 1631339 Simple_repeat
000000F 1631340 1631380 Simple_repeat
000000F 1631464 1631708 DNA/hAT-Tip100
000000F 1631721 1631750 Simple_repeat
000000F 1631784 1632108 DNA/hAT-Tip100
000000F 1632109 1632233 LINE/L2
000000F 1632237 1632481 SINE/MIR
000000F 1632524 1632624 LINE/L2
000000F 1632670 1632838 LINE/L2
000000F 1632883 1632901 Simple_repeat
000000F 1633374 1633561 SINE/MIR
000000F 1633996 1634048 DNA/hAT-Tip100
000000F 1635489 1635629 SINE/MIR
000000F 1636170 1636221 Simple_repeat
000000F 1637027 1637166 DNA/hAT-Charlie
000000F 1637177 1637411 LINE/L1
000000F 1638008 1638215 DNA/hAT-Charlie
000000F 1638498 1638660 DNA/hAT-Tip100
000000F 1639081 1642695 LINE/L1
000000F 1642691 1642852 LINE/L1
000000F 1642856 1642965 Satellite
000000F 1642924 1642991 LTR/ERVK
000000F 1642993 1643363 LINE/L1
000000F 1643379 1643443 LINE/L1
000000F 1643444 1643464 Simple_repeat
000000F 1644272 1644347 Simple_repeat
000000F 1644466 1645181 DNA/TcMar-Tigger
000000F 1645275 1645303 Simple_repeat
000000F 1646484 1647761 LTR/ERVL-MaLR
000000F 1648130 1648243 DNA/hAT-Blackjack
000000F 1648997 1649037 Simple_repeat
000000F 1650354 1650568 SINE/MIR
000000F 1652180 1653186 LINE/L2
000000F 1653198 1653576 LINE/L2
